time1;angular1;time2;angular2;time3;angular3;time4;angular4;time5;angular5;time6;angular6;time7;angular7;time8;angular8;time9;angular9;time10;angular10;time11;angular11;time12;angular12;time13;angular13;time14;angular14;time15;angular15;time16;angular16
0.000000;0.000000;0.000000;0.008522;0.000000;0.012650;0.000000;0.000000;0.000000;-0.003196;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.100000;0.312256;0.100000;0.034222;0.100000;-0.005859;0.100000;0.020506;0.100000;-0.029295;0.100000;0.667255;0.100000;-0.003728;0.100000;-0.148738;0.100000;0.084023;0.100000;-0.060454;0.100000;0.050866;0.100000;0.070307;0.100000;-0.001731;0.100000;0.058856;0.100000;0.058856;0.100000;-0.008522
0.200000;0.213852;0.200000;0.009987;0.200000;-0.000133;0.200000;0.007856;0.200000;-0.008788;0.200000;0.887498;0.200000;0.011452;0.200000;-0.075634;0.200000;0.060454;0.200000;-0.047271;0.200000;0.007324;0.200000;0.022504;0.200000;0.165782;0.200000;0.057391;0.200000;0.057391;0.200000;0.063383
0.300000;0.148871;0.300000;0.015979;0.300000;0.031026;0.300000;0.005193;0.300000;0.057924;0.300000;1.106810;0.300000;-0.062052;0.300000;-0.093477;0.300000;0.024235;0.300000;0.020639;0.300000;-0.002663;0.300000;-0.005992;0.300000;0.190150;0.300000;0.060187;0.300000;0.060187;0.300000;0.127699
0.400000;0.078963;0.400000;-0.003462;0.400000;0.041146;0.400000;0.005326;0.400000;0.139150;0.400000;1.319863;0.400000;-0.043942;0.400000;-0.176035;0.400000;-0.012783;0.400000;0.012251;0.400000;-0.068177;0.400000;0.016245;0.400000;0.139816;0.400000;0.006924;0.400000;0.006924;0.400000;0.118244
0.500000;0.052597;0.500000;-0.043676;0.500000;0.053130;0.500000;-0.014647;0.500000;0.172173;0.500000;1.330782;0.500000;-0.066446;0.500000;-0.321976;0.500000;-0.023036;0.500000;-0.083091;0.500000;0.056060;0.500000;0.111720;0.500000;-0.038616;0.500000;0.002796;0.500000;0.002796;0.500000;-0.020373
0.600000;0.080294;0.600000;-0.064182;0.600000;0.052864;0.600000;0.008389;0.600000;0.144210;0.600000;1.231712;0.600000;-0.071506;0.600000;-0.389754;0.600000;-0.038350;0.600000;-0.066979;0.600000;0.129962;0.600000;-0.025167;0.600000;0.011052;0.600000;0.075501;0.600000;0.075501;0.600000;0.072172
0.700000;0.115049;0.700000;0.019308;0.700000;0.043010;0.700000;0.000799;0.700000;0.094542;0.700000;1.063533;0.700000;-0.036086;0.700000;-0.472977;0.700000;-0.043809;0.700000;-0.074702;0.700000;0.083224;0.700000;-0.234891;0.700000;0.141414;0.700000;0.119176;0.700000;0.119176;0.700000;-0.111720
0.800000;0.194278;0.800000;0.061519;0.800000;0.023702;0.800000;0.026099;0.800000;0.105062;0.800000;0.846086;0.800000;0.018775;0.800000;-0.634099;0.800000;-0.062052;0.800000;0.117179;0.800000;0.040480;0.800000;-0.179897;0.800000;0.149936;0.800000;0.092678;0.800000;0.092678;0.800000;-0.189218
0.900000;0.272042;0.900000;0.039814;0.900000;0.031825;0.900000;0.008922;0.900000;0.055394;0.900000;0.596814;0.900000;-0.070441;0.900000;-0.744354;0.900000;-0.055793;0.900000;0.198006;0.900000;0.090148;0.900000;-0.111054;0.900000;-0.068177;0.900000;0.087751;0.900000;0.087751;0.900000;-0.109056
1.000000;0.358195;1.000000;-0.003329;1.000000;0.033290;1.000000;0.019974;1.000000;0.024235;1.000000;0.358328;1.000000;-0.138884;1.000000;-0.662594;1.000000;-0.082691;1.000000;0.410393;1.000000;0.246342;1.000000;-0.098137;1.000000;-0.011052;1.000000;0.040746;1.000000;0.040746;1.000000;0.022237
1.100000;0.486826;1.100000;-0.015180;1.100000;0.033955;1.100000;-0.009721;1.100000;0.027297;1.100000;0.211322;1.100000;-0.171907;1.100000;-0.762862;1.100000;-0.097605;1.100000;0.611195;1.100000;0.201734;1.100000;0.033156;1.100000;0.169111;1.100000;0.150069;1.100000;0.150069;1.100000;0.020639
1.200000;0.592287;1.200000;0.042744;1.200000;0.042877;1.200000;-0.009055;1.200000;0.013449;1.200000;0.035820;1.200000;-0.192813;1.200000;-0.639958;1.200000;-0.119975;1.200000;0.963931;1.200000;-0.088816;1.200000;0.181095;1.200000;0.127565;1.200000;0.194943;1.200000;0.194943;1.200000;0.136088
1.300000;0.676310;1.300000;0.041013;1.300000;0.027564;1.300000;-0.002663;1.300000;-0.060986;1.300000;0.014248;1.300000;-0.250737;1.300000;-0.588958;1.300000;-0.143678;1.300000;1.294163;1.300000;-0.363921;1.300000;0.345945;1.300000;-0.093477;1.300000;0.152732;1.300000;0.152732;1.300000;0.231695
1.400000;0.720385;1.400000;0.022237;1.400000;0.010253;1.400000;0.025034;1.400000;-0.073903;1.400000;0.037817;1.400000;-0.360059;1.400000;-0.403336;1.400000;-0.124503;1.400000;1.685781;1.400000;-0.343548;1.400000;0.524776;1.400000;0.009055;1.400000;-0.027297;1.400000;-0.027297;1.400000;0.442884
1.500000;0.707336;1.500000;0.026498;1.500000;-0.018376;1.500000;0.035820;1.500000;-0.004394;1.500000;0.113850;1.500000;-0.456066;1.500000;-0.354200;1.500000;-0.013049;1.500000;1.950100;1.500000;-0.116247;1.500000;0.617587;1.500000;0.174570;1.500000;-0.218379;1.500000;-0.218379;1.500000;0.652608
1.600000;0.683633;1.600000;0.041812;1.600000;-0.013715;1.600000;0.003728;1.600000;-0.002929;1.600000;0.260723;1.600000;-0.553938;1.600000;-0.235690;1.600000;0.053130;1.600000;2.064083;1.600000;-0.065647;1.600000;0.645950;1.600000;0.023835;1.600000;-0.241416;1.600000;-0.241416;1.600000;0.823982
1.700000;0.609997;1.700000;0.045274;1.700000;0.025566;1.700000;0.015446;1.700000;-0.074702;1.700000;0.449009;1.700000;-0.634898;1.700000;-0.143012;1.700000;0.088017;1.700000;1.926664;1.700000;-0.017976;1.700000;0.572580;1.700000;-0.071772;1.700000;-0.263520;1.700000;-0.263520;1.700000;0.877245
1.800000;0.529436;1.800000;0.056459;1.800000;0.067511;1.800000;0.003196;1.800000;-0.153664;1.800000;0.671916;1.800000;-0.740758;1.800000;-0.109989;1.800000;0.042078;1.800000;1.651693;1.800000;0.048470;1.800000;0.437824;1.800000;-0.036485;1.800000;-0.269911;1.800000;-0.269911;1.800000;0.854742
1.900000;0.408396;1.900000;0.044874;1.900000;0.089349;1.900000;0.053929;1.900000;-0.147939;1.900000;0.933172;1.900000;-0.821452;1.900000;-0.115981;1.900000;0.016378;1.900000;1.274456;1.900000;0.167380;1.900000;0.323308;1.900000;0.223839;1.900000;-0.304799;1.900000;-0.304799;1.900000;0.683633
2.000000;0.302535;2.000000;0.029827;2.000000;0.062052;2.000000;0.028230;2.000000;-0.083357;2.000000;1.145426;2.000000;-0.846353;2.000000;-0.125834;2.000000;0.072571;2.000000;0.918524;2.000000;0.274306;2.000000;0.137819;2.000000;0.244212;2.000000;-0.263387;2.000000;-0.263387;2.000000;0.543817
2.100000;0.204264;2.100000;0.005459;2.100000;0.026632;2.100000;-0.023569;2.100000;0.024501;2.100000;1.285108;2.100000;-0.814528;2.100000;-0.190549;2.100000;0.178831;2.100000;0.654738;2.100000;0.403868;2.100000;-0.010653;2.100000;-0.047271;2.100000;-0.214917;2.100000;-0.214917;2.100000;0.309992
2.200000;0.146873;2.200000;0.009321;2.200000;0.033290;2.200000;-0.078963;2.200000;0.079895;2.200000;1.355150;2.200000;-0.786431;2.200000;-0.310658;2.200000;0.176834;2.200000;0.427970;2.200000;0.519450;2.200000;-0.098803;2.200000;-0.345945;2.200000;-0.095341;2.200000;-0.095341;2.200000;0.076033
2.300000;0.086553;2.300000;0.027564;2.300000;0.064182;2.300000;-0.127565;2.300000;-0.040480;2.300000;1.201086;2.300000;-0.731970;2.300000;-0.428636;2.300000;0.059655;2.300000;0.206794;2.300000;0.573778;2.300000;-0.175502;2.300000;-0.221708;2.300000;-0.087884;2.300000;-0.087884;2.300000;0.034621
2.400000;0.073503;2.400000;0.051798;2.400000;0.059655;2.400000;-0.182693;2.400000;-0.085487;2.400000;1.027048;2.400000;-0.657534;2.400000;-0.497878;2.400000;-0.086952;2.400000;0.118644;2.400000;0.588559;2.400000;-0.062185;2.400000;-0.048203;2.400000;-0.039282;2.400000;-0.039282;2.400000;0.040347
2.500000;0.088284;2.500000;0.041013;2.500000;0.024767;2.500000;-0.213985;2.500000;-0.069109;2.500000;0.800946;2.500000;-0.548744;2.500000;-0.452471;2.500000;-0.123038;2.500000;-0.035420;2.500000;0.546747;2.500000;0.034355;2.500000;-0.073503;2.500000;-0.041812;2.500000;-0.041812;2.500000;0.144610
2.600000;0.118511;2.600000;0.016378;2.600000;0.028629;2.600000;-0.193079;2.600000;-0.045141;2.600000;0.574044;2.600000;-0.456466;2.600000;-0.669652;2.600000;-0.077631;2.600000;-0.041013;2.600000;0.479502;2.600000;0.187886;2.600000;-0.176967;2.600000;-0.025433;2.600000;-0.025433;2.600000;0.248739
2.700000;0.205063;2.700000;0.024368;2.700000;0.055261;2.700000;-0.173904;2.700000;0.015579;2.700000;0.363655;2.700000;-0.367250;2.700000;-0.738228;2.700000;0.025566;2.700000;-0.036352;2.700000;0.349939;2.700000;0.302402;2.700000;-0.279366;2.700000;-0.157260;2.700000;-0.157260;2.700000;0.555269
2.800000;0.295345;2.800000;0.033689;2.800000;0.084822;2.800000;-0.121440;2.800000;-0.014914;2.800000;0.177633;2.800000;-0.265783;2.800000;-0.715325;2.800000;-0.038882;2.800000;0.004794;2.800000;0.203732;2.800000;0.488956;2.800000;-0.302535;2.800000;-0.120774;2.800000;-0.120774;2.800000;0.643420
2.900000;0.394281;2.900000;0.055527;2.900000;0.037018;2.900000;-0.092944;2.900000;0.052997;2.900000;0.064315;2.900000;-0.212920;2.900000;-0.608532;2.900000;0.021971;2.900000;0.129696;2.900000;0.126633;2.900000;0.599611;2.900000;-0.313454;2.900000;-0.205729;2.900000;-0.205729;2.900000;0.831972
3.000000;0.501873;3.000000;0.028496;3.000000;0.003595;3.000000;-0.007856;3.000000;0.017177;3.000000;0.029827;3.000000;-0.190682;3.000000;-0.473377;3.000000;-0.018775;3.000000;0.278034;3.000000;0.019042;3.000000;0.669119;3.000000;-0.309459;3.000000;-0.221575;3.000000;-0.221575;3.000000;0.883770
3.100000;0.595882;3.100000;0.021838;3.100000;0.050600;3.100000;-0.006525;3.100000;-0.075501;3.100000;0.047937;3.100000;-0.185489;3.100000;-0.450207;3.100000;-0.102399;3.100000;0.487225;3.100000;-0.027431;3.100000;0.558864;3.100000;-0.262055;3.100000;-0.279232;3.100000;-0.279232;3.100000;0.833569
3.200000;0.656736;3.200000;0.027297;3.200000;0.119043;3.200000;0.027830;3.200000;-0.049801;3.200000;0.154463;3.200000;-0.190017;3.200000;-0.346344;3.200000;-0.013715;3.200000;0.690691;3.200000;-0.005992;3.200000;0.490687;3.200000;-0.174304;3.200000;-0.285091;3.200000;-0.285091;3.200000;0.654605
3.300000;0.730106;3.300000;0.035686;3.300000;0.089615;3.300000;0.013449;3.300000;-0.033822;3.300000;0.301337;3.300000;-0.229564;3.300000;-0.230630;3.300000;0.103996;3.300000;1.073520;3.300000;0.015846;3.300000;0.309193;3.300000;-0.065114;3.300000;-0.241815;3.300000;-0.241815;3.300000;0.489489
3.400000;0.719852;3.400000;0.009188;3.400000;-0.009854;3.400000;-0.001997;3.400000;-0.000533;3.400000;0.499742;3.400000;-0.292548;3.400000;-0.181494;3.400000;-0.080294;3.400000;1.336108;3.400000;0.127699;3.400000;0.172307;3.400000;-0.039814;3.400000;-0.203332;3.400000;-0.203332;3.400000;0.273507
3.500000;0.655937;3.500000;0.009055;3.500000;-0.060187;3.500000;-0.054195;3.500000;-0.022637;3.500000;0.644086;3.500000;-0.400806;3.500000;-0.187220;3.500000;-0.185755;3.500000;1.714144;3.500000;0.248340;3.500000;0.055261;3.500000;0.007324;3.500000;-0.139816;3.500000;-0.139816;3.500000;0.118644
3.600000;0.599078;3.600000;-0.014514;3.600000;0.003196;3.600000;-0.098670;3.600000;0.011185;3.600000;0.947420;3.600000;-0.468583;3.600000;-0.162586;3.600000;-0.080827;3.600000;1.998969;3.600000;0.323441;3.600000;-0.041013;3.600000;-0.011185;3.600000;-0.095474;3.600000;-0.095474;3.600000;0.048070
3.700000;0.499476;3.700000;-0.030893;3.700000;0.045274;3.700000;-0.144343;3.700000;0.139150;3.700000;1.098288;3.700000;-0.552073;3.700000;-0.168045;3.700000;-0.050733;3.700000;2.043710;3.700000;0.447278;3.700000;-0.100268;3.700000;-0.027164;3.700000;-0.052864;3.700000;-0.052864;3.700000;0.035420
3.800000;0.408795;3.800000;-0.021971;3.800000;-0.006392;3.800000;-0.186155;3.800000;-0.013982;3.800000;1.248889;3.800000;-0.673513;3.800000;-0.253400;3.800000;-0.055660;3.800000;1.841443;3.800000;0.540622;3.800000;-0.034222;3.800000;-0.117046;3.800000;-0.041013;3.800000;-0.041013;3.800000;0.133424
3.900000;0.279232;3.900000;-0.000666;3.900000;-0.086286;3.900000;-0.172573;3.900000;-0.098936;3.900000;1.246892;3.900000;-0.725445;3.900000;-0.270977;3.900000;-0.036352;3.900000;1.506683;3.900000;0.575642;3.900000;0.009854;3.900000;-0.203998;3.900000;-0.059522;3.900000;-0.059522;3.900000;0.318381
4.000000;0.207727;4.000000;0.007989;4.000000;-0.070174;4.000000;-0.169244;4.000000;-0.108524;4.000000;1.175919;4.000000;-0.779640;4.000000;-0.400007;4.000000;-0.033023;4.000000;1.172457;4.000000;0.523977;4.000000;0.136221;4.000000;-0.264186;4.000000;-0.124103;4.000000;-0.124103;4.000000;0.504003
4.100000;0.142479;4.100000;0.009854;4.100000;-0.006658;4.100000;-0.143944;4.100000;-0.036352;4.100000;0.988432;4.100000;-0.801478;4.100000;-0.614924;4.100000;-0.196408;4.100000;0.834102;4.100000;0.495215;4.100000;0.283627;4.100000;-0.282295;4.100000;-0.167113;4.100000;-0.167113;4.100000;0.721850
4.200000;0.088417;4.200000;0.066712;4.200000;0.014381;4.200000;-0.103996;4.200000;-0.000533;4.200000;0.741158;4.200000;-0.804141;4.200000;-0.563791;4.200000;-0.288554;4.200000;0.578971;4.200000;0.416252;4.200000;0.427038;4.200000;-0.323175;4.200000;-0.221042;4.200000;-0.221042;4.200000;0.853676
4.300000;0.084822;4.300000;0.061918;4.300000;0.025433;4.300000;-0.054728;4.300000;0.010919;4.300000;0.535562;4.300000;-0.749680;4.300000;-0.568052;4.300000;-0.253533;4.300000;0.353934;4.300000;0.264985;4.300000;0.532899;4.300000;-0.312122;4.300000;-0.211322;4.300000;-0.211322;4.300000;0.862065
4.400000;0.111054;4.400000;0.058856;4.400000;-0.031558;4.400000;-0.055793;4.400000;-0.035953;4.400000;0.353668;4.400000;-0.692955;4.400000;-0.730106;4.400000;-0.271110;4.400000;0.182560;4.400000;0.167912;4.400000;0.596015;4.400000;-0.188552;4.400000;-0.254332;4.400000;-0.254332;4.400000;0.803476
4.500000;0.134490;4.500000;0.028629;4.500000;0.066579;4.500000;-0.010919;4.500000;-0.051932;4.500000;0.205596;4.500000;-0.590423;4.500000;-0.579504;4.500000;-0.218512;4.500000;0.075501;4.500000;0.088550;4.500000;0.559530;4.500000;-0.140482;4.500000;-0.245677;4.500000;-0.245677;4.500000;0.659266
4.600000;0.223040;4.600000;0.046206;4.600000;0.114782;4.600000;-0.000799;4.600000;-0.046872;4.600000;0.078563;4.600000;-0.527972;4.600000;-0.562726;4.600000;0.000932;4.600000;-0.010919;4.600000;0.035021;4.600000;0.468450;4.600000;-0.103996;4.600000;-0.249805;4.600000;-0.249805;4.600000;0.481899
4.700000;0.296144;4.700000;0.005593;4.700000;0.198272;4.700000;-0.010653;4.700000;-0.073237;4.700000;0.052597;4.700000;-0.419182;4.700000;-0.501606;4.700000;0.348075;4.700000;-0.015047;4.700000;0.013316;4.700000;0.352203;4.700000;-0.038083;4.700000;-0.200936;4.700000;-0.200936;4.700000;0.316117
4.800000;0.404800;4.800000;-0.016112;4.800000;0.285757;4.800000;-0.038350;4.800000;-0.083357;4.800000;0.102265;4.800000;-0.379634;4.800000;-0.388023;4.800000;0.751145;4.800000;-0.009987;4.800000;0.033290;4.800000;0.222108;4.800000;-0.029295;4.800000;-0.138218;4.800000;-0.138218;4.800000;0.110654
4.900000;0.518384;4.900000;-0.066180;4.900000;0.399874;4.900000;-0.083224;4.900000;-0.109722;4.900000;0.209990;4.900000;-0.305997;4.900000;-0.332229;4.900000;1.176052;4.900000;0.096406;4.900000;0.104396;4.900000;0.104130;4.900000;-0.014248;4.900000;-0.120508;4.900000;-0.120508;4.900000;0.035686
5.000000;0.579770;5.000000;-0.110654;5.000000;0.536094;5.000000;-0.117579;5.000000;-0.166314;5.000000;0.332363;5.000000;-0.281762;5.000000;-0.301603;5.000000;1.631719;5.000000;0.185889;5.000000;0.178299;5.000000;-0.011851;5.000000;-0.052331;5.000000;-0.083756;5.000000;-0.083756;5.000000;0.078430
5.100000;0.669652;5.100000;-0.170575;5.100000;0.670584;5.100000;-0.158724;5.100000;-0.197873;5.100000;0.505335;5.100000;-0.236622;5.100000;-0.231961;5.100000;1.878860;5.100000;0.371245;5.100000;0.290285;5.100000;-0.027431;5.100000;-0.102665;5.100000;-0.085354;5.100000;-0.085354;5.100000;0.187886
5.200000;0.718920;5.200000;-0.228766;5.200000;0.833569;5.200000;-0.155395;5.200000;-0.265384;5.200000;0.691357;5.200000;-0.237021;5.200000;-0.231162;5.200000;1.786981;5.200000;0.598945;5.200000;0.403602;5.200000;-0.013582;5.200000;-0.206528;5.200000;-0.102532;5.200000;-0.102532;5.200000;0.300405
5.300000;0.697748;5.300000;-0.254598;5.300000;0.945688;5.300000;-0.172173;5.300000;-0.319579;5.300000;0.968325;5.300000;-0.261256;5.300000;-0.169377;5.300000;1.476190;5.300000;0.843290;5.300000;0.451938;5.300000;0.032890;5.300000;-0.259658;5.300000;-0.114782;5.300000;-0.114782;5.300000;0.564723
5.400000;0.654339;5.400000;-0.313454;5.400000;0.972453;5.400000;-0.130095;5.400000;-0.404534;5.400000;1.131577;5.400000;-0.314519;5.400000;-0.258859;5.400000;1.015996;5.400000;1.164467;5.400000;0.545282;5.400000;0.147539;5.400000;-0.286157;5.400000;-0.198539;5.400000;-0.198539;5.400000;0.686962
5.500000;0.574976;5.500000;-0.368182;5.500000;1.003346;5.500000;-0.115315;5.500000;-0.481633;5.500000;1.224388;5.500000;-0.338355;5.500000;-0.314120;5.500000;0.546614;5.500000;1.480851;5.500000;0.532366;5.500000;0.256063;5.500000;-0.267914;5.500000;-0.237021;5.500000;-0.237021;5.500000;0.824248
5.600000;0.499476;5.600000;-0.413056;5.600000;0.947420;5.600000;-0.093211;5.600000;-0.502272;5.600000;1.236506;5.600000;-0.403602;5.600000;-0.343015;5.600000;0.225836;5.600000;1.824265;5.600000;0.491087;5.600000;0.367649;5.600000;-0.240750;5.600000;-0.251402;5.600000;-0.251402;5.600000;0.844755
5.700000;0.392017;5.700000;-0.482165;5.700000;0.897485;5.700000;-0.056326;5.700000;-0.568718;5.700000;1.128914;5.700000;-0.509596;5.700000;-0.372709;5.700000;-0.053663;5.700000;1.988582;5.700000;0.452338;5.700000;0.500275;5.700000;-0.199604;5.700000;-0.226102;5.700000;-0.226102;5.700000;0.793489
5.800000;0.287089;5.800000;-0.440620;5.800000;0.807204;5.800000;-0.036885;5.800000;-0.578705;5.800000;0.957273;5.800000;-0.629305;5.800000;-0.448077;5.800000;-0.262055;5.800000;1.962883;5.800000;0.308527;5.800000;0.535961;5.800000;-0.110122;5.800000;-0.236489;5.800000;-0.236489;5.800000;0.618253
5.900000;0.213319;5.900000;-0.436226;5.900000;0.658333;5.900000;-0.033156;5.900000;-0.599478;5.900000;0.757270;5.900000;-0.637028;5.900000;-0.546614;5.900000;-0.370978;5.900000;1.733318;5.900000;0.253533;5.900000;0.532632;5.900000;-0.068177;5.900000;-0.179364;5.900000;-0.179364;5.900000;0.450074
6.000000;0.137952;6.000000;-0.376305;6.000000;0.517985;6.000000;-0.031425;6.000000;-0.583632;6.000000;0.547812;6.000000;-0.700411;6.000000;-0.549543;6.000000;-0.319313;6.000000;1.400690;6.000000;0.138618;6.000000;0.445147;6.000000;-0.041279;6.000000;-0.160589;6.000000;-0.160589;6.000000;0.254332
6.100000;0.102132;6.100000;-0.349140;6.100000;0.378702;6.100000;-0.003196;6.100000;-0.570715;6.100000;0.355399;6.100000;-0.706137;6.100000;-0.606269;6.100000;-0.268447;6.100000;1.042494;6.100000;0.081493;6.100000;0.429967;6.100000;-0.044342;6.100000;-0.160855;6.100000;-0.160855;6.100000;0.170842
6.200000;0.108524;6.200000;-0.307062;6.200000;0.271243;6.200000;-0.065913;6.200000;-0.497878;6.200000;0.223439;6.200000;-0.738495;6.200000;-0.594551;6.200000;-0.014115;6.200000;0.743688;6.200000;0.034754;6.200000;0.249272;6.200000;-0.048869;6.200000;-0.142879;6.200000;-0.142879;6.200000;0.044075
6.300000;0.118644;6.300000;-0.227168;6.300000;0.190815;6.300000;-0.103597;6.300000;-0.485361;6.300000;0.119842;6.300000;-0.741824;6.300000;-0.620783;6.300000;0.262321;6.300000;0.494283;6.300000;0.025167;6.300000;0.128231;6.300000;-0.142879;6.300000;-0.130628;6.300000;-0.130628;6.300000;0.130628
6.400000;0.152865;6.400000;-0.177899;6.400000;0.115182;6.400000;-0.144343;6.400000;-0.423309;6.400000;0.135289;6.400000;-0.689759;6.400000;-0.481233;6.400000;0.672315;6.400000;0.306264;6.400000;0.089083;6.400000;0.049402;6.400000;-0.172839;6.400000;-0.121840;6.400000;-0.121840;6.400000;0.225836
6.500000;0.227301;6.500000;-0.140349;6.500000;0.098537;6.500000;-0.132359;6.500000;-0.390819;6.500000;0.130495;6.500000;-0.660331;6.500000;-0.437025;6.500000;1.076450;6.500000;0.174970;6.500000;0.124636;6.500000;0.008389;6.500000;-0.183492;6.500000;-0.107325;6.500000;-0.107325;6.500000;0.292149
6.600000;0.326903;6.600000;-0.073636;6.600000;0.088284;6.600000;-0.146474;6.600000;-0.295478;6.600000;0.249139;6.600000;-0.579903;6.600000;-0.340618;6.600000;1.515339;6.600000;0.078696;6.600000;0.229165;6.600000;-0.015047;6.600000;-0.202667;6.600000;-0.115315;6.600000;-0.115315;6.600000;0.539823
6.700000;0.412790;6.700000;-0.045540;6.700000;0.107325;6.700000;-0.132892;6.700000;-0.230763;6.700000;0.348741;6.700000;-0.519450;6.700000;-0.326903;6.700000;1.824265;6.700000;-0.015180;6.700000;0.358328;6.700000;0.055127;6.700000;-0.253799;6.700000;-0.170709;6.700000;-0.170709;6.700000;0.713727
6.800000;0.509862;6.800000;0.027564;6.800000;0.168312;6.800000;-0.116913;6.800000;-0.207061;6.800000;0.516520;6.800000;-0.432231;6.800000;-0.214384;6.800000;1.823866;6.800000;0.007324;6.800000;0.418249;6.800000;0.090414;6.800000;-0.277635;6.800000;-0.142612;6.800000;-0.142612;6.800000;0.792157
6.900000;0.604271;6.900000;-0.004527;6.900000;0.262854;6.900000;-0.106127;6.900000;-0.168578;6.900000;0.739826;6.900000;-0.385226;6.900000;-0.227434;6.900000;1.552623;6.900000;0.035420;6.900000;0.490155;6.900000;0.239285;6.900000;-0.207993;6.900000;-0.195875;6.900000;-0.195875;6.900000;0.834235
7.000000;0.658200;7.000000;-0.016645;7.000000;0.373375;7.000000;-0.091746;7.000000;-0.091879;7.000000;0.962600;7.000000;-0.325305;7.000000;-0.233959;7.000000;1.128648;7.000000;0.127965;7.000000;0.531966;7.000000;0.338221;7.000000;-0.180030;7.000000;-0.188419;7.000000;-0.188419;7.000000;0.767656
7.100000;0.684432;7.100000;0.009321;7.100000;0.507998;7.100000;-0.053263;7.100000;-0.130229;7.100000;1.098554;7.100000;-0.276037;7.100000;-0.244212;7.100000;0.664592;7.100000;0.252201;7.100000;0.487891;7.100000;0.437158;7.100000;-0.131693;7.100000;-0.227301;7.100000;-0.227301;7.100000;0.611462
7.200000;0.673647;7.200000;-0.084689;7.200000;0.621182;7.200000;-0.083091;7.200000;-0.103730;7.200000;1.226785;7.200000;-0.273240;7.200000;-0.255663;7.200000;0.300937;7.200000;0.451273;7.200000;0.458729;7.200000;0.517585;7.200000;-0.049002;7.200000;-0.182427;7.200000;-0.182427;7.200000;0.425307
7.300000;0.622780;7.300000;-0.114116;7.300000;0.741291;7.300000;-0.049402;7.300000;-0.111453;7.300000;1.210673;7.300000;-0.282695;7.300000;-0.360059;7.300000;0.024901;7.300000;0.685897;7.300000;0.371245;7.300000;0.484695;7.300000;-0.115448;7.300000;-0.188019;7.300000;-0.188019;7.300000;0.260191
7.400000;0.549676;7.400000;-0.168312;7.400000;0.854076;7.400000;-0.040214;7.400000;-0.121706;7.400000;1.086570;7.400000;-0.309060;7.400000;-0.350073;7.400000;-0.207727;7.400000;0.951281;7.400000;0.293347;7.400000;0.458863;7.400000;-0.019574;7.400000;-0.152732;7.400000;-0.152732;7.400000;0.163119
7.500000;0.494416;7.500000;-0.233826;7.500000;0.939696;7.500000;-0.067112;7.500000;-0.128498;7.500000;0.952080;7.500000;-0.342616;7.500000;-0.489755;7.500000;-0.318914;7.500000;1.289636;7.500000;0.202533;7.500000;0.385626;7.500000;-0.068976;7.500000;-0.146873;7.500000;-0.146873;7.500000;0.057125
7.600000;0.382430;7.600000;-0.284292;7.600000;0.991095;7.600000;-0.071506;7.600000;-0.173771;7.600000;0.736897;7.600000;-0.423443;7.600000;-0.557000;7.600000;-0.356864;7.600000;1.592171;7.600000;0.131560;7.600000;0.284692;7.600000;-0.100534;7.600000;-0.103996;7.600000;-0.103996;7.600000;0.127033
7.700000;0.296144;7.700000;-0.315451;7.700000;0.950083;7.700000;-0.087085;7.700000;-0.219045;7.700000;0.545016;7.700000;-0.441685;7.700000;-0.478304;7.700000;-0.206395;7.700000;1.863414;7.700000;0.117445;7.700000;0.176035;7.700000;-0.141813;7.700000;-0.099070;7.700000;-0.099070;7.700000;0.205996
7.800000;0.216781;7.800000;-0.401738;7.800000;0.909070;7.800000;-0.103597;7.800000;-0.270311;7.800000;0.331430;7.800000;-0.512659;7.800000;-0.523045;7.800000;-0.050733;7.800000;1.972737;7.800000;0.091879;7.800000;0.076965;7.800000;-0.202267;7.800000;-0.140349;7.800000;-0.140349;7.800000;0.338088
7.900000;0.145808;7.900000;-0.422111;7.900000;0.809601;7.900000;-0.100934;7.900000;-0.333161;7.900000;0.215450;7.900000;-0.527972;7.900000;-0.540755;7.900000;0.204531;7.900000;1.839445;7.900000;0.085754;7.900000;0.054861;7.900000;-0.208925;7.900000;-0.145409;7.900000;-0.145409;7.900000;0.554870
8.000000;0.115448;8.000000;-0.425973;8.000000;0.701477;8.000000;-0.107459;8.000000;-0.347942;8.000000;0.143411;8.000000;-0.618919;8.000000;-0.509330;8.000000;0.565123;8.000000;1.591638;8.000000;0.132892;8.000000;0.001997;8.000000;-0.224504;8.000000;-0.184291;8.000000;-0.184291;8.000000;0.705338
8.100000;0.104396;8.100000;-0.435161;8.100000;0.554736;8.100000;-0.050334;8.100000;-0.432497;8.100000;0.135688;8.100000;-0.682435;8.100000;-0.497478;8.100000;0.984171;8.100000;1.244495;8.100000;0.197873;8.100000;0.047138;8.100000;-0.199870;8.100000;-0.150602;8.100000;-0.150602;8.100000;0.827577
